iter	Passed	Remaining
684	2936	12065
685	2938	12052
686	2940	12039
687	2944	12033
688	2949	12033
689	2952	12022
690	2954	12011
691	2957	12000
692	2961	11995
693	2963	11983
694	2966	11970
695	2968	11958
696	2970	11945
697	2972	11932
698	2976	11928
699	2979	11916
700	2981	11904
701	2983	11892
702	2985	11880
703	2988	11867
704	2992	11863
705	2994	11850
706	2996	11838
707	2998	11826
708	3001	11814
709	3003	11801
710	3006	11795
711	3009	11783
712	3011	11771
713	3013	11758
714	3015	11746
715	3017	11734
716	3020	11723
717	3024	11718
718	3026	11706
719	3028	11694
720	3030	11682
721	3033	11670
722	3035	11658
723	3039	11654
724	3041	11642
725	3044	11631
726	3046	11619
727	3048	11607
728	3050	11595
729	3054	11591
730	3056	11579
731	3059	11568
732	3061	11556
733	3063	11544
734	3065	11532
735	3068	11521
736	3071	11514
737	3073	11502
738	3075	11491
739	3077	11479
740	3080	11468
741	3082	11457
742	3086	11452
743	3088	11441
744	3090	11430
745	3093	11418
746	3095	11407
747	3097	11396
748	3101	11390
749	3103	11379
750	3105	11368
751	3108	11357
752	3110	11346
753	3112	11335
754	3114	11324
755	3118	11317
756	3120	11306
757	3122	11295
758	3124	11284
759	3126	11272
760	3129	11262
761	3133	11257
762	3135	11247
763	3137	11236
764	3140	11226
765	3142	11215
766	3144	11204
767	3148	11200
768	3150	11189
769	3152	11178
770	3155	11168
771	3157	11157
772	3159	11146
773	3162	11137
774	3165	11129
775	3167	11118
776	3170	11110
777	3173	11104
778	3176	11094
779	3180	11090
780	3182	11079
781	3185	11071
782	3188	11065
783	3194	11067
784	3198	11062
785	3201	11055
786	3205	11049
787	3211	11051
788	3215	11049
789	3219	11043
790	3221	11033
791	3225	11028
792	3227	11018
793	3230	11008
794	3232	10997
795	3234	10987
796	3236	10976
797	3239	10968
798	3242	10961
799	3244	10950
800	3246	10940
801	3249	10931
802	3251	10921
803	3253	10910
804	3257	10906
805	3260	10896
806	3262	10886
807	3264	10876
808	3266	10866
809	3268	10855
810	3273	10854
811	3275	10843
812	3277	10833
813	3280	10823
814	3282	10812
815	3284	10802
816	3288	10799
817	3291	10790
818	3294	10783
819	3296	10774
820	3298	10764
821	3301	10754
822	3305	10750
823	3307	10740
824	3309	10730
825	3311	10721
826	3313	10710
827	3316	10701
828	3320	10697
829	3322	10688
830	3324	10678
831	3326	10668
832	3329	10658
833	3331	10649
834	3334	10641
835	3336	10633
836	3339	10623
837	3341	10613
838	3343	10604
839	3346	10596
840	3351	10596
841	3355	10592
842	3357	10583
843	3360	10574
844	3362	10564
845	3366	10559
846	3368	10550
847	3370	10541
848	3373	10532
849	3375	10522
850	3377	10513
851	3380	10506
